"","text_id","lemma","n_tokens","year","genre","subgenre","word_count","random_id"
"45776",5002909,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11414,23
"45777",5002910,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2926,98
"45778",5002911,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3625,90
"45779",5002912,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8519,44
"45780",5002913,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6048,36
"45781",5002914,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10243,88
"45782",5002915,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11492,38
"45783",5002916,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5913,29
"45784",5002917,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5753,75
"45785",5002918,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5096,60
"45786",5002919,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7676,73
"45787",5002920,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3241,87
"45788",5002921,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5518,81
"45789",5002922,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2171,84
"45790",5002923,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11028,70
"45792",5002925,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8342,96
"45793",5002926,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5064,52
"45794",5002927,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11006,62
"45795",5002997,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4611,35
"45796",5002999,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6863,7
"45797",5003000,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5677,65
"45798",5003001,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7035,19
"45799",5003002,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5215,6
"45800",5003003,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2908,18
"45801",5003006,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11632,25
"45803",5003009,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11395,45
"45804",5003010,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8190,70
"45805",5003033,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5604,51
"45806",5003034,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1880,2
"45807",5003035,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5482,33
"45808",5003036,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5263,80
"45809",5003037,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4288,7
"45810",5003038,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3359,88
"45811",5003043,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5658,87
"45812",5003044,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1903,99
"45813",5003046,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6274,100
"45814",5003047,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8424,47
"45815",5003048,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2949,81
"45816",5003049,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2541,62
"45817",5003050,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2992,32
"45818",5003051,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2313,94
"45819",5003052,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5089,55
"45820",5003053,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5105,73
"45821",5003054,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9322,23
"45822",5003056,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7632,50
"45823",5003057,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3826,18
"45824",5003058,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1856,1
"45825",5003059,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3254,12
"45826",5003071,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5686,57
"45827",5003134,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1980,36
"45828",5003136,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2887,90
"45829",5003137,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10101,89
"45830",5003138,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4440,10
"45831",5003139,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5842,76
"45832",5003140,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8031,8
"45833",5003141,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3141,93
"45834",5003142,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7709,35
"45835",5003143,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8635,4
"45836",5003144,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6959,19
"45837",5003145,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3310,31
"45838",5003146,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4200,61
"45839",5003147,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2538,91
"45840",5003148,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5822,74
"45841",5003149,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6895,49
"45842",5003150,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11997,75
"45843",5003151,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3536,3
"45844",5003152,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7218,29
"45845",5003153,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2241,13
"45846",5003154,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8253,42
"45847",5003155,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8455,65
"45848",5003156,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5587,95
"45849",5003157,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3390,22
"45850",5003158,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3749,97
"45851",5003159,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1940,56
"45852",5003160,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5137,46
"45853",5003162,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3353,54
"45854",5003164,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4684,84
"45855",5003268,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9993,58
"45856",5003270,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7967,77
"45857",5003274,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7292,83
"45858",5003275,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7064,20
"45859",5003276,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7171,79
"45861",5003279,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2939,5
"45862",5003283,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3958,69
"45863",5003287,"define",0,2019,"FIC","FIC_Gen__Jrnl_",13635,27
"45864",5003288,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9164,53
"45865",5003290,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9402,92
"45866",5003291,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2715,67
"45868",5003301,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11574,66
"45869",5003302,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5784,37
"45870",5003303,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8179,68
"45871",5003305,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4185,40
"45872",5003306,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10568,96
"45873",5003307,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1916,30
"45874",5003308,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8682,11
"45875",5003312,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5536,82
"45876",5003313,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9179,60
"45877",5003314,"define",0,2019,"FIC","FIC_Gen__Jrnl_",14030,28
"45878",5003315,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9972,71
"45879",5003316,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3659,48
"45880",5003317,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4598,24
"45881",5003318,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5990,38
"45882",5003319,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7257,26
"45883",5003320,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6027,85
"45884",5003321,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3648,78
"45885",5003322,"define",0,2019,"FIC","FIC_Gen__Jrnl_",14029,17
"45886",5003340,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2864,86
"45887",5003413,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3971,21
"45888",5003414,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7419,72
"45889",5003421,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6956,64
"45890",5003431,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2151,41
"45891",5003432,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6772,98
"45892",5003436,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2756,44
"45893",5003437,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3555,6
"45894",5003439,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3884,63
"45895",5003441,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2095,52
"45896",5003519,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4416,34
"45897",5003520,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4054,16
"45898",5003523,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7148,14
"45899",5003524,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6083,15
"45900",5003534,"define",0,2019,"FIC","FIC_Gen__Jrnl_",12093,9
"45901",5003541,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5905,60
"45902",5003543,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2763,14
"45903",5003575,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4845,35
"45904",5003580,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4717,1
"45905",5003581,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3429,31
"45906",5003582,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9615,33
"45907",5003583,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8534,75
"45908",5003584,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5134,30
"45909",5003586,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6179,57
"45910",5003587,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9858,52
"45911",5003588,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3061,36
"45912",5003589,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7580,79
"45913",5003590,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4117,66
"45914",5003591,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7098,92
"45915",5003592,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6634,32
"45916",5003593,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2851,100
"45917",5003594,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8693,48
"45918",5003595,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9573,90
"45919",5003597,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4687,23
"45920",5003598,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3837,37
"45921",5003599,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7581,85
"45922",5003600,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8489,43
"45923",5003601,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8433,44
"45924",5003602,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6469,93
"45925",5003603,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5812,18
"45926",5003605,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11248,99
"45927",5003606,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7975,17
"45928",5003608,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9616,70
"45929",5003609,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5070,28
"45930",5003610,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3455,71
"45931",5003611,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7109,47
"45932",5003612,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4898,72
"45933",5003613,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6353,40
"45934",5003614,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2895,69
"45935",5003615,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3831,3
"45936",5003616,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4816,24
"45937",5003617,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3467,67
"45938",5003619,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6486,54
"45939",5003620,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4223,7
"45940",5003621,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2691,34
"45941",5003622,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8335,29
"45942",5003623,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2147,80
"45943",5003624,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6711,9
"45944",5003625,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2950,51
"45945",5003626,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2939,55
"45946",5003627,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5383,13
"45947",5003628,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5759,94
"45949",5003631,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9705,12
"45950",5003632,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9560,65
"45951",5003633,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1788,73
"45952",5003639,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4920,98
"45953",5003641,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8460,76
"45954",5003642,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3609,19
"45955",5003643,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2789,63
"45956",5003644,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5435,88
"45957",5003645,"define",0,2019,"FIC","FIC_Gen__Jrnl_",15673,89
"45958",5003646,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5373,83
"45959",5003656,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2109,16
"45961",5003660,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7916,46
"45964",5003673,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9671,21
"45965",5003674,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7695,15
"45966",5003675,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8563,25
"45967",5003676,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9269,42
"45968",5003677,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5032,61
"45969",5003678,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5444,86
"45970",5003679,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9726,20
"45971",5003680,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4756,96
"45973",5003682,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3340,45
"45974",5003683,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4804,97
"45975",5003684,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1959,8
"45976",5003685,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6194,91
"45977",5003705,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5378,10
"45978",5003706,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2720,82
"45979",5003707,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3987,77
"45980",5003708,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5460,53
"45981",5003709,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7666,74
"45982",5003710,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4117,38
"45983",5003711,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4051,39
"45984",5003712,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4294,95
"45986",5003714,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6433,84
"45987",5003715,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5085,27
"45988",5003716,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8054,50
"45991",5003719,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6418,62
"45992",5003720,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5373,41
"45993",5003721,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7395,68
"45994",5003722,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3341,2
"45995",5003723,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6117,59
"45996",5003724,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3717,11
"45997",5003725,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1148,4
"45998",5003726,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10979,81
"45999",5003727,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10166,58
"46000",5003728,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4698,64
"46001",5003729,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8579,78
"46002",5003730,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5691,28
"46003",5003731,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5900,33
"46004",5003732,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2430,89
"46005",5003733,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6645,14
"46006",5003734,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3820,82
"46007",5003735,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7846,76
"46008",5003736,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5526,51
"46009",5003737,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6313,59
"46010",5003738,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8242,23
"46011",5003739,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7719,25
"46012",5003740,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3164,17
"46013",5003741,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2655,10
"46014",5003757,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8652,20
"46015",5003759,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3283,37
"46016",5003760,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2220,5
"46017",5003761,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1756,85
"46018",5003762,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3365,3
"46019",5003785,"define",0,2019,"FIC","FIC_Gen__Jrnl_",707,96
"46020",5003786,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1034,43
"46021",5003787,"define",0,2019,"FIC","FIC_Gen__Jrnl_",918,38
"46022",5003788,"define",0,2019,"FIC","FIC_Gen__Jrnl_",953,81
"46023",5003789,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1080,72
"46024",5003790,"define",0,2019,"FIC","FIC_Gen__Jrnl_",936,29
"46025",5003791,"define",0,2019,"FIC","FIC_Gen__Jrnl_",800,80
"46026",5003792,"define",0,2019,"FIC","FIC_Gen__Jrnl_",765,30
"46027",5003793,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1132,73
"46028",5003794,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4785,8
"46029",5003795,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6034,67
"46030",5003796,"define",0,2019,"FIC","FIC_Gen__Jrnl_",673,40
"46031",5003797,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4363,99
"46032",5003798,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1304,62
"46033",5003799,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4014,13
"46034",5003800,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4794,11
"46035",5003801,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2115,19
"46036",5003802,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5124,94
"46037",5003803,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4627,71
"46039",5003816,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2722,53
"46040",5003817,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2273,60
"46041",5003818,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5053,52
"46042",5003819,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6141,58
"46043",5003820,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3098,2
"46044",5003821,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6049,31
"46045",5003822,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8805,66
"46046",5003823,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3062,61
"46047",5003824,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2570,98
"46050",5003827,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8490,77
"46051",5003828,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3372,50
"46052",5003829,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7606,63
"46053",5003830,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8810,92
"46054",5003831,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7447,12
"46055",5003832,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5533,32
"46056",5003833,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10285,39
"46057",5003834,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8234,7
"46058",5003835,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7393,22
"46059",5003836,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8021,88
"46060",5003837,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9091,57
"46061",5003839,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6263,54
"46062",5003840,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3119,65
"46063",5003841,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4679,34
"46064",5003842,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1403,46
"46065",5003843,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4234,69
"46066",5003844,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8009,47
"46068",5003846,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10399,49
"46069",5003847,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6425,21
"46070",5003848,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8058,74
"46071",5003849,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9722,41
"46073",5003851,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7660,95
"46074",5003852,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5614,9
"46075",5003853,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10138,6
"46076",5003854,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10904,26
"46077",5003855,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6230,27
"46078",5003856,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3833,1
"46079",5003857,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6201,36
"46080",5003858,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5506,93
"46081",5003859,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1827,18
"46082",5003860,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6121,83
"46083",5003861,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9855,56
"46084",5003862,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3203,75
"46085",5003863,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10129,68
"46087",5003867,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3312,100
"46088",5003869,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2371,64
"46089",5003870,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7289,4
"46090",5003871,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6696,91
"46091",5003872,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6606,45
"46092",5003873,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9834,79
"46093",5003874,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6508,35
"46094",5003875,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7830,16
"46095",5003877,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5993,55
"46096",5003878,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7770,97
"46097",5003879,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7442,24
"46098",5003881,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2349,90
"46099",5003882,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3122,87
"46100",5003884,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8819,84
"46101",5003885,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6023,99
"46102",5003886,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10064,74
"46103",5003887,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7802,91
"46104",5003888,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6399,18
"46105",5003889,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4927,44
"46106",5003890,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5505,35
"46107",5003891,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9769,39
"46108",5003892,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8933,65
"46109",5003893,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4195,92
"46110",5003894,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4977,29
"46111",5003902,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1787,36
"46112",5003903,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2039,42
"46113",5003964,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3765,54
"46114",5003965,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3996,78
"46115",5003966,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6367,51
"46116",5003967,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11683,88
"46117",5003968,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9994,77
"46118",5003969,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7019,38
"46120",5003971,"define",0,2019,"FIC","FIC_Gen__Jrnl_",781,50
"46121",5003972,"define",0,2019,"FIC","FIC_Gen__Jrnl_",901,60
"46122",5003973,"define",0,2019,"FIC","FIC_Gen__Jrnl_",837,100
"46123",5003974,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1152,67
"46124",5003975,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7319,30
"46125",5003976,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4569,81
"46126",5003977,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4558,13
"46127",5003978,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4037,93
"46128",5003979,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1864,86
"46129",5003980,"define",0,2019,"FIC","FIC_Gen__Jrnl_",1416,22
"46130",5003981,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5215,76
"46131",5003982,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8886,64
"46132",5003983,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4425,20
"46133",5003984,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6196,23
"46134",5003985,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10997,98
